id,question,growth_percent,relative_volume,axis,axis_label,cluster,is_question,keyword_id,source,last_seen_at,updated_at
1d13b2a0-9976-4c5d-bd79-50063dc040c9,"lúpus sintomas exames",0,10,emergentes,Emergentes,lúpus,t,,autocomplete,"2026-04-06 08:22:17.507496+00","2026-04-06 08:22:17.507496+00"
1d1a62f4-f463-4679-8a3f-b15b169832bc,"causas de depressão pos parto",0,10,saude-mental,"Saúde Mental",depressão,t,,autocomplete,"2026-09-07 12:23:00.049455+00","2026-09-07 12:23:00.049455+00"
1d28e6c3-e4bb-4fce-8b6d-c9c7b1972a50,"lúpus causas e sintomas",0,10,emergentes,Emergentes,lúpus,t,,autocomplete,"2026-08-24 07:22:44.226877+00","2026-08-24 07:22:44.226877+00"
1d2c87dd-3198-4389-9ed9-4d5678dc25b6,"o que é endometriose no útero",0,10,menopausa,Menopausa,endometriose,t,,autocomplete,"2026-09-07 12:19:29.176163+00","2026-09-07 12:19:29.176163+00"
1d3a03aa-13a1-40a6-9b1b-8a0dbd9fbf7f,"é normal ter ansiedade todos os dias",0,10,saude-mental,"Saúde Mental",ansiedade,t,,autocomplete,"2026-08-31 13:28:46.034024+00","2026-08-31 13:28:46.034024+00"
1d6beb62-f226-4f03-b34b-1329c5330693,"o que é demência vascular cerebral",0,10,saude-mental,"Saúde Mental",demência,t,,autocomplete,"2026-09-07 12:23:52.872707+00","2026-09-07 12:23:52.872707+00"
1d70cc40-ab91-46e8-9b4a-652a9db315c8,"como prevenir avc em idosos",0,10,emergentes,Emergentes,avc,t,,autocomplete,"2026-09-07 12:24:10.472244+00","2026-09-07 12:24:10.472244+00"
1d8593fc-bea0-43a2-a996-e70140111932,"síndrome intestino irritável tratamento medicamentoso",0,10,alimentacao,Alimentação,"síndrome de intestino irritável",t,,autocomplete,"2026-09-07 12:23:46.946677+00","2026-09-07 12:23:46.946677+00"
1d87d8aa-c875-482e-873a-e6e7e161b9db,"síndrome de intestino irritável causas",0,10,alimentacao,Alimentação,"síndrome de intestino irritável",t,,autocomplete,"2026-09-07 12:23:46.946677+00","2026-09-07 12:23:46.946677+00"
1db02e26-14e9-416f-b75d-9f29002ba86f,"incontinência urinária tratamento unimed",0,10,menopausa,Menopausa,"incontinência urinária",t,,autocomplete,"2026-08-24 07:24:34.594009+00","2026-08-24 07:24:34.594009+00"
1db70dbe-4cc4-4904-b052-46526eb84b42,"como tratar depressão infantil",0,25,saude-mental,"Saúde Mental",depressão,t,,autocomplete,"2026-08-10 08:24:01.348512+00","2026-08-10 08:24:01.348512+00"
1db8106d-b56a-4122-9e72-04001bab94f5,"o que pré diabetes pode comer",0,10,alimentacao,Alimentação,pré-diabetes,t,,autocomplete,"2026-09-07 12:23:35.243719+00","2026-09-07 12:23:35.243719+00"
1ddda2b3-f8fd-477a-b075-4d9d9fda8257,"é normal ter enxaqueca durante a menstruação",0,10,saude-mental,"Saúde Mental",enxaqueca,t,,autocomplete,"2026-08-31 13:30:19.474624+00","2026-08-31 13:30:19.474624+00"
1e1bd351-4294-40d1-b087-0d085b0a45af,"sintomas de osteoporose nos ossos",0,55,menopausa,Menopausa,osteoporose,t,,autocomplete,"2026-09-07 12:20:57.144242+00","2026-09-07 12:20:57.144242+00"
1e2ec8b7-ae2e-44e9-882a-8f30e63402f6,"mpox portugal sintomas",0,100,emergentes,Emergentes,"mpox portugal",t,,autocomplete,"2026-08-17 07:26:02.597003+00","2026-08-17 07:26:02.597003+00"
1e35d467-8444-4fb0-af72-d939c4a39353,"o que é sepse urinaria",0,10,emergentes,Emergentes,sepsis,t,,autocomplete,"2026-05-04 09:03:45.819699+00","2026-05-04 09:03:45.819699+00"
1e53321c-c3e4-41c0-a525-953a7032a7b8,"o que é enxaqueca com aura e sem aura",0,10,saude-mental,"Saúde Mental",enxaqueca,t,,autocomplete,"2026-09-07 12:20:27.720027+00","2026-09-07 12:20:27.720027+00"
1e64f39d-4e99-4a97-a3df-4168a0688ec2,"o que é demência de corpos de lewy",0,10,saude-mental,"Saúde Mental",demência,t,,autocomplete,"2026-08-31 13:33:44.81701+00","2026-08-31 13:33:44.81701+00"
1e84908a-1402-4c3d-a514-50928aff694f,"tratamento para lúpus eritematoso sistêmico",0,10,emergentes,Emergentes,lúpus,t,,autocomplete,"2026-09-07 12:19:34.949963+00","2026-09-07 12:19:34.949963+00"
1e84c870-6f0e-4f57-a304-fa0d35352c3a,"incontinencia urinaria tratamento cirurgico",0,10,menopausa,Menopausa,"incontinência urinária",t,,autocomplete,"2026-09-07 12:21:26.339969+00","2026-09-07 12:21:26.339969+00"
1e8df4f6-6ec8-4a7d-b01c-7ad97cb25361,"tratamento moderno para diabetes tipo 2",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,,autocomplete,"2026-09-07 12:18:48.293641+00","2026-09-07 12:18:48.293641+00"
1e955137-4e9d-427e-ab57-ca74f845cd0b,"insônia tratamento",0,10,saude-mental,"Saúde Mental",insónia,t,,autocomplete,"2026-09-07 12:22:19.061857+00","2026-09-07 12:22:19.061857+00"
1eb40c08-410c-42b0-8b2f-1f8cc520a158,"causas de ptsd",0,10,saude-mental,"Saúde Mental",PTSD,t,,autocomplete,"2026-09-07 12:20:04.220032+00","2026-09-07 12:20:04.220032+00"
1ec9d79d-3640-4233-a091-6e02e6490d9e,"sintomas de anemia",0,100,alimentacao,Alimentação,anemia,t,,autocomplete,"2026-09-07 12:21:08.799691+00","2026-09-07 12:21:08.799691+00"
1ece7ae0-2c70-4b49-8b64-e0a5b3d74c0f,"tratamento insonia de manutenção",0,10,saude-mental,"Saúde Mental",insónia,t,,autocomplete,"2026-09-07 12:22:19.061857+00","2026-09-07 12:22:19.061857+00"
1eddd4a8-1da4-4d40-a9c8-dd2e1e661af5,"alzheimer causas e sintomas",0,10,saude-mental,"Saúde Mental",alzheimer,t,,autocomplete,"2026-09-07 12:22:42.528587+00","2026-09-07 12:22:42.528587+00"
1ee35bb9-36c4-4890-9e2b-a2e546c7bed6,"o que é terapia online",0,100,saude-mental,"Saúde Mental","terapia online",t,,autocomplete,"2026-09-07 12:24:33.903786+00","2026-09-07 12:24:33.903786+00"
1ef1b5d3-91d9-41e9-b66d-bf17541c8358,"avc causas",0,10,emergentes,Emergentes,avc,t,,autocomplete,"2026-09-07 12:24:10.472244+00","2026-09-07 12:24:10.472244+00"
1f20e37d-3b0f-4ee0-8e3b-1576c24747ff,"sindrome del ovario poliquistico sintomas",0,65,menopausa,Menopausa,"síndrome do ovário poliquístico",t,,autocomplete,"2026-09-07 12:25:15.014102+00","2026-09-07 12:25:15.014102+00"
1f2ea90f-f4ed-4f64-bd0d-82463b3ee505,"tratamento para demencia com corpos de lewy",0,10,saude-mental,"Saúde Mental",demência,t,,autocomplete,"2026-09-07 12:23:52.872707+00","2026-09-07 12:23:52.872707+00"
1f33999a-4179-4aaa-bfe8-82d1ae812dc1,"primeiros sintomas alcoolismo",0,10,saude-mental,"Saúde Mental",alcoolismo,t,,autocomplete,"2026-09-07 12:19:05.790596+00","2026-09-07 12:19:05.790596+00"
1f3e75be-7433-4f62-8217-a898e6adbe37,"tratamento para burnout autista",0,10,saude-mental,"Saúde Mental",burnout,t,,autocomplete,"2026-09-07 12:22:13.222797+00","2026-09-07 12:22:13.222797+00"
1f5d2a45-333a-4d15-b7be-886f1aef8181,"como tratar colesterol alto em gatos",0,15,alimentacao,Alimentação,"colesterol alto",t,,autocomplete,"2026-09-07 12:25:50.322258+00","2026-09-07 12:25:50.322258+00"
1f850bd6-e125-4f3e-b366-bf359d671b17,"o que é refluxo gastroesofágico em bebe",0,10,alimentacao,Alimentação,"refluxo gastroesofágico",t,,autocomplete,"2026-09-07 12:25:26.851744+00","2026-09-07 12:25:26.851744+00"
1fab4d83-b9ef-4663-b83a-df2066b8826a,"lúpus sintomas iniciais no rosto",0,10,emergentes,Emergentes,lúpus,t,,autocomplete,"2026-08-10 08:20:35.055079+00","2026-08-10 08:20:35.055079+00"
1fb04440-3077-43e7-8ddd-2a1362894e18,"tratamento natural para estresse",0,10,saude-mental,"Saúde Mental",stress,t,,autocomplete,"2026-08-17 07:20:35.629314+00","2026-08-17 07:20:35.629314+00"
1fcf71c0-813a-449c-acab-f3602622d73b,"lúpus tratamento medicamentoso",0,10,emergentes,Emergentes,lúpus,t,,autocomplete,"2026-09-07 12:19:34.949963+00","2026-09-07 12:19:34.949963+00"
1fd99bf7-dfdd-414c-a037-3e9a029f0eda,"sintomas de lúpus eritematoso",0,70,emergentes,Emergentes,lúpus,t,,autocomplete,"2026-09-07 12:19:34.949963+00","2026-09-07 12:19:34.949963+00"
1fe04f3d-1bc0-4443-96ba-f9e621fdb88c,"tratamento para sindrome do intestino irritavel sintomas",0,10,alimentacao,Alimentação,"síndrome de intestino irritável",t,,autocomplete,"2026-09-07 12:23:46.946677+00","2026-09-07 12:23:46.946677+00"
1fe08a09-442e-49a0-8ea1-e0273a985390,"avc tratamento fisioterapêutico exercícios",0,10,emergentes,Emergentes,avc,t,,autocomplete,"2026-04-20 08:48:58.613204+00","2026-04-20 08:48:58.613204+00"
1fe12a6c-bde7-46ce-9357-6c10db733781,"o que significa ter suores noturnos",0,50,menopausa,Menopausa,"suores noturnos",t,,autocomplete,"2026-09-07 12:21:02.930604+00","2026-09-07 12:21:02.930604+00"
1fe41321-da55-42f1-9be5-1d6631c33275,"intolerância à lactose sintomas graves",0,10,alimentacao,Alimentação,"intolerância à lactose",t,,autocomplete,"2026-09-07 12:20:16.006124+00","2026-09-07 12:20:16.006124+00"
1fe46aac-3a12-4279-9e46-e199b68c89ab,"estresse sintomas emocionais",0,10,saude-mental,"Saúde Mental",stress,t,,autocomplete,"2026-08-31 13:28:51.823255+00","2026-08-31 13:28:51.823255+00"
1fe9467f-a653-426f-b616-d881e91a8a8e,"o que é alzheimer infantil",0,10,saude-mental,"Saúde Mental",alzheimer,t,,autocomplete,"2026-09-07 12:22:42.528587+00","2026-09-07 12:22:42.528587+00"
1feecfa9-01b4-44d5-8500-e15f4b172097,"suores noturnos sintomas",0,15,menopausa,Menopausa,"suores noturnos",t,,autocomplete,"2026-09-07 12:21:02.930604+00","2026-09-07 12:21:02.930604+00"
1ff10be4-080b-49c1-9f92-853eeaf55b02,"sepsis causas mas comunes",0,10,emergentes,Emergentes,sepsis,t,,autocomplete,"2026-09-07 12:18:18.961385+00","2026-09-07 12:18:18.961385+00"
1ffff84e-b646-4a0f-8016-83e6cb6ff705,"intolerância a lactose tratamento",0,10,alimentacao,Alimentação,"intolerância à lactose",t,,autocomplete,"2026-09-07 12:20:16.006124+00","2026-09-07 12:20:16.006124+00"
202a0f9b-b648-4d1e-86c7-95ebddccf15b,"o que piora síndrome do intestino irritável",0,10,alimentacao,Alimentação,"síndrome de intestino irritável",t,,autocomplete,"2026-06-29 11:38:59.427167+00","2026-06-29 11:38:59.427167+00"
202d35c2-ba27-4ad4-bac7-ee4e4ebd4269,"doença celíaca refratária tratamento",0,10,alimentacao,Alimentação,"doença celíaca",t,,autocomplete,"2026-09-07 12:20:10.153463+00","2026-09-07 12:20:10.153463+00"
2033efdb-22cf-4882-b5b8-9caf7b6a9622,"enxaqueca causas e sintomas",0,10,saude-mental,"Saúde Mental",enxaqueca,t,,autocomplete,"2026-09-07 12:20:27.720027+00","2026-09-07 12:20:27.720027+00"
2066afb3-ac1e-4c4a-a69c-54f79b3ed340,"sepse sintomas em bebe",0,10,emergentes,Emergentes,sepsis,t,,autocomplete,"2026-04-20 08:44:31.514208+00","2026-04-20 08:44:31.514208+00"
2070a4b3-e604-4b9a-9c01-bada5b4c6517,"como tratar sintomas da menopausa de forma natural",0,90,menopausa,Menopausa,"menopausa sintomas",t,,autocomplete,"2026-09-07 12:22:54.2055+00","2026-09-07 12:22:54.2055+00"
207bc14a-c842-49fa-b841-c06ee3a85795,"incontinência urinária tratamento medicamentoso",0,10,menopausa,Menopausa,"incontinência urinária",t,,autocomplete,"2026-09-07 12:21:26.339969+00","2026-09-07 12:21:26.339969+00"
208466e6-f279-41a7-a78b-ba0e96fd8bdd,"pré-diabetes sintomas têm cura",0,10,alimentacao,Alimentação,pré-diabetes,t,,autocomplete,"2026-09-07 12:23:35.243719+00","2026-09-07 12:23:35.243719+00"
20a342df-8b80-414c-8b03-ac69118bdc5a,"sepse sintomas cachorro",0,10,emergentes,Emergentes,sepsis,t,,autocomplete,"2026-09-07 12:18:18.961385+00","2026-09-07 12:18:18.961385+00"
20bd8695-2971-4ff2-b32b-74f871cc5df3,"estresse sintomas na boca",0,10,saude-mental,"Saúde Mental",stress,t,,autocomplete,"2026-08-10 08:19:59.814678+00","2026-08-10 08:19:59.814678+00"
20e2a276-1966-4144-9a6f-b707ba261222,"o que são doenças cardiovasculares artigos",0,45,emergentes,Emergentes,"doenças cardiovasculares",t,,autocomplete,"2026-06-15 12:52:58.725153+00","2026-06-15 12:52:58.725153+00"
20e586d6-b24b-49fb-8be9-19458501368b,"causas de estresse em gatos",0,10,saude-mental,"Saúde Mental",stress,t,,autocomplete,"2026-09-07 12:18:59.931967+00","2026-09-07 12:18:59.931967+00"
20ea2f0a-7d59-472a-91ee-20836c8667d9,"o que é ansiedade patológica",0,10,saude-mental,"Saúde Mental",ansiedade,t,,autocomplete,"2026-09-07 12:18:54.152943+00","2026-09-07 12:18:54.152943+00"
2105b942-2f6c-4f2c-a19b-d608e34166de,"como tratar o pânico do medo",0,35,saude-mental,"Saúde Mental",pânico,t,,autocomplete,"2026-09-07 12:20:45.330042+00","2026-09-07 12:20:45.330042+00"
2124c5e0-df37-4165-8e4b-84e238685560,"o que é depressão respiratória",0,10,saude-mental,"Saúde Mental",depressão,t,,autocomplete,"2026-09-07 12:23:00.049455+00","2026-09-07 12:23:00.049455+00"
213230a4-06d8-48bf-93dc-30dce7423f65,"como tratar avc",0,50,emergentes,Emergentes,avc,t,,autocomplete,"2026-09-07 12:24:10.472244+00","2026-09-07 12:24:10.472244+00"
213c83bd-dc67-489e-9f71-5ce67e726a36,"enxaqueca sintomas iniciais",0,10,saude-mental,"Saúde Mental",enxaqueca,t,,autocomplete,"2026-09-07 12:20:27.720027+00","2026-09-07 12:20:27.720027+00"
21421b77-d050-4dc2-a1e1-53fd442a1e4b,"tdah sintomas adulto teste",0,10,saude-mental,"Saúde Mental","TDAH adulto",t,,autocomplete,"2026-09-07 12:23:05.881262+00","2026-09-07 12:23:05.881262+00"
2145cf3e-ef13-4d59-979e-d710517df3c4,"causas de la diabetes tipo 2 en adultos mayores",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,,autocomplete,"2026-09-07 12:18:48.293641+00","2026-09-07 12:18:48.293641+00"
218515b3-44f8-4d7c-b3fc-d6896d50abba,"sintomas de burnout",0,100,saude-mental,"Saúde Mental",burnout,t,,autocomplete,"2026-09-07 12:22:13.222797+00","2026-09-07 12:22:13.222797+00"
218ce112-5b70-47cc-bed5-fb1531acd14c,"intolerancia a gluten sintomas e tratamento",0,10,alimentacao,Alimentação,"intolerância ao glúten",t,,autocomplete,"2026-09-07 12:24:04.585771+00","2026-09-07 12:24:04.585771+00"
218de098-39a7-442f-9ea4-03aca221b4e7,"é normal ter depressão na gravidez",0,10,saude-mental,"Saúde Mental",depressão,t,,autocomplete,"2026-09-07 12:23:00.049455+00","2026-09-07 12:23:00.049455+00"
21e251ae-fd87-4870-b392-d8efed9eefaf,"sintomas de intolerância ao glúten e a lactose",0,70,alimentacao,Alimentação,"intolerância ao glúten",t,,autocomplete,"2026-04-06 08:16:00.540177+00","2026-04-06 08:16:00.540177+00"
2205ff96-7a4e-41c3-83d2-85dee52008f4,"sintomas de depressão silenciosa",0,95,saude-mental,"Saúde Mental",depressão,t,,autocomplete,"2026-09-07 12:23:00.049455+00","2026-09-07 12:23:00.049455+00"
22158338-e97c-46ad-b550-762bec3dbd21,"sepsis sintomas",0,10,emergentes,Emergentes,sepsis,t,,autocomplete,"2026-06-29 11:32:31.304184+00","2026-06-29 11:32:31.304184+00"
223a545e-193a-4a56-a680-5afdcb0c92ec,"anemia causas e consequências",0,10,alimentacao,Alimentação,anemia,t,,autocomplete,"2026-09-07 12:21:08.799691+00","2026-09-07 12:21:08.799691+00"
225651e6-c86d-4e14-86d7-20b86718ba80,"alcoolismo tratamento",0,10,saude-mental,"Saúde Mental",alcoolismo,t,,autocomplete,"2026-09-07 12:19:05.790596+00","2026-09-07 12:19:05.790596+00"
225a7ceb-88a5-4708-b2f8-492aa894e428,"o que a menopausa precoce pode causar",0,10,menopausa,Menopausa,"menopausa precoce",t,,autocomplete,"2026-09-07 12:18:13.10232+00","2026-09-07 12:18:13.10232+00"
226140c0-2fa0-4b57-a4f0-fbe847072955,"causas de alzheimer precoz",0,10,saude-mental,"Saúde Mental",alzheimer,t,,autocomplete,"2026-09-07 12:22:42.528587+00","2026-09-07 12:22:42.528587+00"
22639251-44d2-4063-a084-15aa5ac2bfe5,"o que a fobia social pode causar",0,10,saude-mental,"Saúde Mental","fobia social",t,,autocomplete,"2026-09-07 12:23:29.371249+00","2026-09-07 12:23:29.371249+00"
2266573c-5fa7-475a-8638-a75133bdc123,"depressão sintomas teste",0,10,saude-mental,"Saúde Mental",depressão,t,,autocomplete,"2026-09-07 12:23:00.049455+00","2026-09-07 12:23:00.049455+00"
228bfbf9-4bb4-40a3-a3f6-c3a1d0b9adab,"sintomas de diabetes tipo 2 em adolescentes",0,65,alimentacao,Alimentação,"diabetes tipo 2",t,,autocomplete,"2026-09-07 12:18:48.293641+00","2026-09-07 12:18:48.293641+00"
228e1784-db6e-4e73-b299-0f6f7b3bb9b1,"sintomas de menopausa masculina",0,100,menopausa,Menopausa,"menopausa masculina",t,,autocomplete,"2026-09-07 12:22:24.975222+00","2026-09-07 12:22:24.975222+00"
22b18089-e141-40f0-b41b-abc262a6432d,"tratamento para alzheimer pelo sus",0,10,saude-mental,"Saúde Mental",alzheimer,t,,autocomplete,"2026-09-07 12:22:42.528587+00","2026-09-07 12:22:42.528587+00"
22bfa8ba-bcc2-4d78-868b-cdd7472ff029,"sintomas panico do medo",0,10,saude-mental,"Saúde Mental",pânico,t,,autocomplete,"2026-09-07 12:20:45.330042+00","2026-09-07 12:20:45.330042+00"
22c9c342-6b69-4385-ba99-be9047e0150c,"melhor tratamento para burnout",0,10,saude-mental,"Saúde Mental",burnout,t,,autocomplete,"2026-09-07 12:22:13.222797+00","2026-09-07 12:22:13.222797+00"
22d3713d-241b-4562-b8f7-b0f17a6654c1,"tratamento para alzheimer inicial",0,10,saude-mental,"Saúde Mental",alzheimer,t,,autocomplete,"2026-09-07 12:22:42.528587+00","2026-09-07 12:22:42.528587+00"
22d5a544-e90e-473b-bc30-8241fddc86c5,"tratamento para endometriose pelo sus",0,10,menopausa,Menopausa,endometriose,t,,autocomplete,"2026-06-15 12:48:29.329954+00","2026-06-15 12:48:29.329954+00"
22ff62e6-dd69-4328-ac0c-9b7b73a706a0,"tratamento para alcoolismo em sao jose do rio preto",0,10,saude-mental,"Saúde Mental",alcoolismo,t,,autocomplete,"2026-09-07 12:19:05.790596+00","2026-09-07 12:19:05.790596+00"
232e9d7e-9855-479b-8ca7-dc8df106eeb4,"causas de candidiase na lingua",0,10,menopausa,Menopausa,candidíase,t,,autocomplete,"2026-09-07 12:19:23.383736+00","2026-09-07 12:19:23.383736+00"
23489070-0fb2-43c1-94f3-6253aa8f5af1,"é normal ter osteoporose aos 50 anos",0,10,menopausa,Menopausa,osteoporose,t,,autocomplete,"2026-09-07 12:20:57.144242+00","2026-09-07 12:20:57.144242+00"
234d1e6c-0f4c-42c1-bd5e-13e4ae7d452c,"cancro da mama sintomas iniciais",0,10,menopausa,Menopausa,"cancro da mama",t,,autocomplete,"2026-09-07 12:20:39.406502+00","2026-09-07 12:20:39.406502+00"
234e7581-e84f-4605-9ec3-e4228db7c01f,"o que é enxaqueca migranea",0,10,saude-mental,"Saúde Mental",enxaqueca,t,,autocomplete,"2026-04-20 08:43:55.847603+00","2026-04-20 08:43:55.847603+00"
235258be-a2fd-40d9-9dba-84124c42248d,"como tratar incontinência urinária em gatos",0,10,menopausa,Menopausa,"incontinência urinária",t,,autocomplete,"2026-09-07 12:21:26.339969+00","2026-09-07 12:21:26.339969+00"
2361ba78-e68c-48f7-9393-67474a40d523,"tratamento para anorexia nervosa",0,40,saude-mental,"Saúde Mental","anorexia nervosa",t,,autocomplete,"2026-09-07 12:25:32.693737+00","2026-09-07 12:25:32.693737+00"
2361ea96-702c-4455-957b-b6017c4c6ca5,"causas de avc sintomas",0,10,emergentes,Emergentes,avc,t,,autocomplete,"2026-06-15 12:52:36.28067+00","2026-06-15 12:52:36.28067+00"
23911197-5df6-416f-abb6-86b08c0a8a96,"sintomas novo virus nipah",0,90,emergentes,Emergentes,"vírus nipah",t,,autocomplete,"2026-09-07 12:18:01.342507+00","2026-09-07 12:18:01.342507+00"
23b781d2-ce39-4f92-ae35-4c030461d562,"sindrome do intestino irritavel sintomas na pele",0,10,alimentacao,Alimentação,"síndrome de intestino irritável",t,,autocomplete,"2026-09-07 12:23:46.946677+00","2026-09-07 12:23:46.946677+00"
23b87b3e-551a-4619-aef0-d6dc8ab9a4d5,"o que é incontinência urinária e fecal",0,10,menopausa,Menopausa,"incontinência urinária",t,,autocomplete,"2026-09-07 12:21:26.339969+00","2026-09-07 12:21:26.339969+00"
23b9f93e-ae62-4613-a41e-52c83698f76c,"depressão tratamento sus",0,10,saude-mental,"Saúde Mental",depressão,t,,autocomplete,"2026-05-04 09:09:00.156667+00","2026-05-04 09:09:00.156667+00"
23c64be7-98a3-413e-9477-2ef656222e5a,"é normal ter varios avc",0,10,emergentes,Emergentes,avc,t,,autocomplete,"2026-09-07 12:24:10.472244+00","2026-09-07 12:24:10.472244+00"
23d2c7b8-b287-4e8c-bf09-e9143fec9104,"tratamento fobia social pdf",0,10,saude-mental,"Saúde Mental","fobia social",t,,autocomplete,"2026-09-07 12:23:29.371249+00","2026-09-07 12:23:29.371249+00"
23d66f0c-3bad-4606-bef1-6fc4e944976b,"o que é automutilação não suicida",0,60,saude-mental,"Saúde Mental",automutilação,t,,autocomplete,"2026-06-29 11:35:59.951763+00","2026-06-29 11:35:59.951763+00"
23d8071d-0f5c-468c-94ee-6d9a37d3c233,"sintomas de endometriose na bexiga",0,80,menopausa,Menopausa,endometriose,t,,autocomplete,"2026-09-07 12:19:29.176163+00","2026-09-07 12:19:29.176163+00"
23fabf7c-3032-47e5-93b4-bba8fb2ac390,"vírus nipah sintomas",0,10,emergentes,Emergentes,"vírus nipah",t,,autocomplete,"2026-09-07 12:18:01.342507+00","2026-09-07 12:18:01.342507+00"
24121eef-c24e-4894-a8f8-e950fbfcaf2d,"crise de panico causas",0,10,saude-mental,"Saúde Mental",pânico,t,,autocomplete,"2026-09-07 12:20:45.330042+00","2026-09-07 12:20:45.330042+00"
24147073-15d3-4605-ab00-c079bcdd742a,"sintomas de alcoolismo",0,100,saude-mental,"Saúde Mental",alcoolismo,t,,autocomplete,"2026-09-07 12:19:05.790596+00","2026-09-07 12:19:05.790596+00"
2422db60-08af-4226-a983-246c055ed092,"tratamento inovador cancro da mama",0,10,menopausa,Menopausa,"cancro da mama",t,,autocomplete,"2026-09-07 12:20:39.406502+00","2026-09-07 12:20:39.406502+00"
2433b8f2-8842-49bc-83af-0d7da03e83b3,"causas de candidiase em criança",0,10,menopausa,Menopausa,candidíase,t,,autocomplete,"2026-09-07 12:19:23.383736+00","2026-09-07 12:19:23.383736+00"
24351cff-7efc-44fc-84d6-36112bdc9ff7,"demência tratamento",0,10,saude-mental,"Saúde Mental",demência,t,,autocomplete,"2026-09-07 12:23:52.872707+00","2026-09-07 12:23:52.872707+00"
2450fbc8-17a6-49d1-8353-8ed1d9342ff7,"candidíase sintomas remedio",0,10,menopausa,Menopausa,candidíase,t,,autocomplete,"2026-09-07 12:19:23.383736+00","2026-09-07 12:19:23.383736+00"
245a3170-a51e-4d5b-9a37-43c2fa77e5a1,"ansiedade sintomas como controlar",0,10,saude-mental,"Saúde Mental",ansiedade,t,,autocomplete,"2026-09-07 12:18:54.152943+00","2026-09-07 12:18:54.152943+00"
248c8076-cc6f-47a3-839f-83b36a7b340e,"causas para síndrome de ovario poliquístico",0,75,menopausa,Menopausa,"síndrome do ovário poliquístico",t,,autocomplete,"2026-08-17 07:26:49.571016+00","2026-08-17 07:26:49.571016+00"
249f9862-765a-458f-9548-d5cf78ea8d78,"como tratar fratura por estresse",0,10,saude-mental,"Saúde Mental",stress,t,,autocomplete,"2026-09-07 12:18:59.931967+00","2026-09-07 12:18:59.931967+00"
24a0a246-ec04-4a52-9aab-bb16bd65b41a,"o que é alcoolismo crônico",0,15,saude-mental,"Saúde Mental",alcoolismo,t,,autocomplete,"2026-09-07 12:19:05.790596+00","2026-09-07 12:19:05.790596+00"
24b37caa-4c6e-4766-b356-4e5f2f0c0fb1,"causas de menopausa precoce",0,10,menopausa,Menopausa,"menopausa precoce",t,,autocomplete,"2026-09-07 12:18:13.10232+00","2026-09-07 12:18:13.10232+00"
24d160e5-c7b6-4581-a4e2-9a1d687ab582,"cuales son los sintomas de ptsd",0,70,saude-mental,"Saúde Mental",PTSD,t,,autocomplete,"2026-09-07 12:20:04.220032+00","2026-09-07 12:20:04.220032+00"
24dea484-6278-4741-a2da-45acd3f05d38,"o que tomar para alergias alimentares",0,70,alimentacao,Alimentação,"alergias alimentares",t,,autocomplete,"2026-09-07 12:24:39.756517+00","2026-09-07 12:24:39.756517+00"
24fe093b-f6c1-4b9d-b3bc-7266c47f4244,"sintomas de lúpus na pele fotos",0,90,emergentes,Emergentes,lúpus,t,,autocomplete,"2026-09-07 12:19:34.949963+00","2026-09-07 12:19:34.949963+00"
250aa855-ac9d-46ec-afc9-1a5bd2049cdb,"o que é dieta cetogênica e como fazer",0,90,alimentacao,Alimentação,"dieta cetogénica",t,,autocomplete,"2026-09-07 12:18:42.422335+00","2026-09-07 12:18:42.422335+00"
250f60dc-edfb-41e0-9076-0a0050b0b0fa,"é normal ter anemia após cirurgia",0,10,alimentacao,Alimentação,anemia,t,,autocomplete,"2026-09-07 12:21:08.799691+00","2026-09-07 12:21:08.799691+00"
25332d3c-9b10-4157-b3f8-45968f75fab0,"o que é jejum intermitente seco",0,45,alimentacao,Alimentação,"jejum intermitente",t,,autocomplete,"2026-05-18 10:43:49.654819+00","2026-05-18 10:43:49.654819+00"
2541d3cb-bb0e-4a7a-a55c-7c9a219091c4,"o que causa ganho de peso na menopausa",0,65,menopausa,Menopausa,"peso na menopausa",t,,autocomplete,"2026-09-07 12:25:38.550994+00","2026-09-07 12:25:38.550994+00"
255ade97-c3fd-4de3-92a4-47de91a13ac1,"o que é estresse",0,10,saude-mental,"Saúde Mental",stress,t,,autocomplete,"2026-09-07 12:18:59.931967+00","2026-09-07 12:18:59.931967+00"
2560692c-2abf-40f5-92d3-05f864665bec,"o que é sepsis no pé",0,15,emergentes,Emergentes,sepsis,t,,autocomplete,"2026-09-07 12:18:18.961385+00","2026-09-07 12:18:18.961385+00"
2560ffd3-8d26-44f3-8e8b-9c617be17825,"o que é ansiedade cronica",0,10,saude-mental,"Saúde Mental",ansiedade,t,,autocomplete,"2026-05-04 09:05:01.188469+00","2026-05-04 09:05:01.188469+00"
2564e11b-5235-414d-9e5b-dbbf2ae47de3,"menopausa precoce sintomas tratamento",0,10,menopausa,Menopausa,"menopausa precoce",t,,autocomplete,"2026-09-07 12:18:13.10232+00","2026-09-07 12:18:13.10232+00"
258fc979-e816-4f27-9a9d-214f5ac0c745,"causas de enxaqueca em homens",0,10,saude-mental,"Saúde Mental",enxaqueca,t,,autocomplete,"2026-09-07 12:20:27.720027+00","2026-09-07 12:20:27.720027+00"
