id,question,growth_percent,relative_volume,axis,axis_label,cluster,is_question,keyword_id,source,last_seen_at,updated_at
3f009f66-df20-4dff-88fe-258e5ed2c528,"cancro da mama sintomas",50,84,menopausa,Menopausa,"cancro da mama",f,,pytrends,"2026-08-31 13:17:44.84191+00","2026-08-31 13:17:44.84191+00"
3f259882-4c4f-4181-88b9-469cc32fe568,"chá para anemia",100,20,alimentacao,Alimentação,anemia,f,,pytrends,"2026-05-25 10:26:49.611587+00","2026-05-25 10:26:49.611587+00"
3f25f754-918c-4eb6-9a95-0242143a2629,"avc em ingles",100,20,emergentes,Emergentes,avc,f,,pytrends,"2026-09-07 12:14:50.713035+00","2026-09-07 12:14:50.713035+00"
3f364b26-d11d-488a-9bb8-d16b2d0dc234,"avc tratamento",90,10,emergentes,Emergentes,avc,f,,pytrends,"2026-03-30 08:05:39.827249+00","2026-03-30 08:05:39.827249+00"
3f763cc5-9e48-4f4c-aa22-2c0bd1965e50,"proxima depressão",600,20,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-03-30 07:59:07.198788+00","2026-03-30 07:59:07.198788+00"
400414f8-64db-419f-b795-4932b730a530,"meditação guiada para ansiedade",9999,100,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-05-04 08:51:49.339065+00","2026-05-04 08:51:49.339065+00"
404b4d30-fa1f-43a9-a539-325527b70b64,"diferença entre demencia e alzheimer",100,12,saude-mental,"Saúde Mental",alzheimer,t,,pytrends,"2026-09-07 12:12:12.820036+00","2026-09-07 12:12:12.820036+00"
4054559a-6578-4091-b641-7c9989573737,"colesterol alto como baixar",110,100,alimentacao,Alimentação,"colesterol alto",f,,pytrends,"2026-09-07 12:17:47.656773+00","2026-09-07 12:17:47.656773+00"
405b3f1a-a19a-4ba9-b53d-9bff3197bec2,"enxaqueca menstrual",50,10,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-06-01 11:57:43.702524+00","2026-06-01 11:57:43.702524+00"
408ef939-1637-4ee8-99e0-6150c4f1f185,"burnout parental",140,44,saude-mental,"Saúde Mental",burnout,f,,pytrends,"2026-06-08 11:21:10.509932+00","2026-06-08 11:21:10.509932+00"
40d90f84-aa6e-4198-96ef-ffab8b072ee0,"burnout paradise",60,12,saude-mental,"Saúde Mental",burnout,f,,pytrends,"2026-06-08 11:21:10.509932+00","2026-06-08 11:21:10.509932+00"
41096aba-90c8-45aa-b278-8dcb1af41cf5,"alzheimer disease",90,20,saude-mental,"Saúde Mental",alzheimer,f,,pytrends,"2026-03-30 08:07:05.928237+00","2026-03-30 08:07:05.928237+00"
410c0556-3632-4993-a42b-82ee61249f50,"sepsis guidelines",90,68,emergentes,Emergentes,sepsis,f,,pytrends,"2026-03-30 08:10:36.532012+00","2026-03-30 08:10:36.532012+00"
4133d9c1-bae8-4301-b1da-9d93e718c5f7,"via verde avc",40,10,emergentes,Emergentes,avc,f,,pytrends,"2026-06-29 11:24:57.234384+00","2026-06-29 11:24:57.234384+00"
4135ffd6-7824-4154-94c0-05215fb7a86e,"depressão samuel",9999,92,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-06-01 12:02:54.073026+00","2026-06-01 12:02:54.073026+00"
413f9126-fb50-433f-8da2-5f8ae5867ae3,"enxaqueca em salvas",7600,68,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-06-01 11:57:43.702524+00","2026-06-01 11:57:43.702524+00"
41487265-dbf0-4742-aca4-95e261025401,"depressão profunda",60,10,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-09-14 12:28:27.350327+00","2026-09-14 12:28:27.350327+00"
41b91f34-027a-4d05-9974-97de9450b9f4,"terapia hormonal menopausa",110,100,menopausa,Menopausa,"terapia hormonal",f,,pytrends,"2026-04-20 08:33:05.171152+00","2026-04-20 08:33:05.171152+00"
41b96779-b9b7-4a16-84c5-91f6e05f1844,"colesterol ldl",60,76,alimentacao,Alimentação,"colesterol alto",f,,pytrends,"2026-05-25 10:33:36.076264+00","2026-05-25 10:33:36.076264+00"
41ff487d-f891-4015-853b-a224df5cf0cc,"burnout autista",450,76,saude-mental,"Saúde Mental",burnout,f,,pytrends,"2026-09-14 12:27:01.237878+00","2026-09-14 12:27:01.237878+00"
423812c1-095c-4c4e-ba10-60b3776fbe43,"síndrome de burnout sintomas",950,60,saude-mental,"Saúde Mental",burnout,f,,pytrends,"2026-04-06 08:00:17.154548+00","2026-04-06 08:00:17.154548+00"
424cc950-3a06-41f6-b18d-ce6fbe028206,"dia internacional da luta contra a endometriose",5150,60,menopausa,Menopausa,endometriose,f,,pytrends,"2026-05-18 10:23:42.357559+00","2026-05-18 10:23:42.357559+00"
42b152c2-f1bb-4207-b711-3d642158dff0,"lúpus tem cura",9999,92,emergentes,Emergentes,lúpus,f,,pytrends,"2026-04-06 08:12:58.949254+00","2026-04-06 08:12:58.949254+00"
42b97f84-7bf3-49f8-b3ff-10aa62d9e4ed,"diva depressão",5200,60,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-09-07 12:12:44.373894+00","2026-09-07 12:12:44.373894+00"
42d4f264-0ccf-4138-b5f0-222fb2f90e08,"avc transitório",9999,76,emergentes,Emergentes,avc,f,,pytrends,"2026-08-31 13:24:30.651463+00","2026-08-31 13:24:30.651463+00"
42dede81-eb69-427c-aadb-1e4a3d188636,"indicios de avc",9999,76,emergentes,Emergentes,avc,f,,pytrends,"2026-03-30 08:05:39.827249+00","2026-03-30 08:05:39.827249+00"
42f15db3-0852-426f-b8b6-a84e696db95e,"tipos de depressão",130,10,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-09-07 12:12:44.373894+00","2026-09-07 12:12:44.373894+00"
432b2127-d9ea-4308-b1ec-de0ab7aeefa4,passiflora,9999,92,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-09-09 16:20:00.970958+00","2026-09-09 16:20:00.970958+00"
4336eed1-ff54-46d4-8e60-5a43538a8af6,"diabetes mellitus",950,92,alimentacao,Alimentação,"diabetes tipo 2",f,,pytrends,"2026-06-29 11:18:46.079029+00","2026-06-29 11:18:46.079029+00"
43452a86-d36d-425e-9bb9-81ae384512f2,vortioxetina,9999,68,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-03-28 00:08:45.453336+00","2026-03-28 00:08:45.453336+00"
4361995f-434f-443b-af1c-6fdb944397a1,"alzheimer infantil",3850,76,saude-mental,"Saúde Mental",alzheimer,f,,pytrends,"2026-04-27 08:56:20.808056+00","2026-04-27 08:56:20.808056+00"
43ac383f-bdea-47fe-bb27-5e4285adb9ef,sinusite,140,36,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-08-31 13:17:23.533109+00","2026-08-31 13:17:23.533109+00"
4431c9ba-9935-46f9-b5c8-3496dbebe12d,"enxaqueca cronica",9999,100,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-05-04 08:53:54.915162+00","2026-05-04 08:53:54.915162+00"
443b315f-61b3-4145-8235-85252af7bd32,"anemia normocítica",9999,100,alimentacao,Alimentação,anemia,f,,pytrends,"2026-04-27 08:47:00.412814+00","2026-04-27 08:47:00.412814+00"
443cc5a3-cb6e-407e-90f8-f8d0996eb970,"ansiedade cronica",80,12,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-03-27 18:34:47.925931+00","2026-03-23 07:29:16.489763+00"
44e96d76-5bfc-4652-b09b-803e8d4e3705,"dia avc",50,12,emergentes,Emergentes,avc,f,,pytrends,"2026-04-06 08:10:42.850302+00","2026-04-06 08:10:42.850302+00"
44eaacb2-9886-4e1d-b39c-16acd0b24e2c,"feira da dieta mediterrânica",650,84,alimentacao,Alimentação,"dieta mediterrânica",f,,pytrends,"2026-09-09 16:31:44.003258+00","2026-09-09 16:31:44.003258+00"
451e5d64-9cfe-4d04-99a5-6073e1eee908,"o que é o jejum intermitente",50,68,alimentacao,Alimentação,"jejum intermitente",t,,pytrends,"2026-08-24 07:16:28.174466+00","2026-08-24 07:16:28.174466+00"
45520d8c-28c0-4d23-a01b-2d2bad8f7924,"ansiedade em ingles",140,44,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-08-17 07:06:10.156928+00","2026-08-17 07:06:10.156928+00"
456cbf66-2d91-475b-91f9-e4615ccee169,"formas de suicídio",9750,92,saude-mental,"Saúde Mental",suicídio,f,,pytrends,"2026-06-08 11:15:20.018725+00","2026-06-08 11:15:20.018725+00"
4587b40e-ed33-4590-b76c-11af22ff38d1,"toy teve um avc",9999,84,emergentes,Emergentes,avc,f,,pytrends,"2026-09-14 12:30:38.946859+00","2026-09-14 12:30:38.946859+00"
45be9a6c-d239-4eed-ae71-fb6452a7c998,"stress ball",40,36,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-05-18 10:27:34.206157+00","2026-05-18 10:27:34.206157+00"
45ebe69a-9c85-49e8-99dc-483f990a70d9,"carmen silva adeus solidão",9999,100,saude-mental,"Saúde Mental",solidão,f,,pytrends,"2026-06-01 12:04:52.226329+00","2026-06-01 12:04:52.226329+00"
463705f2-cb71-424e-94e1-a0feb5010d30,"kristin depressão",9950,12,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-04-27 08:51:07.35017+00","2026-04-27 08:51:07.35017+00"
4642c3e0-6e60-42bd-b93c-d8cac68f3bca,"china descobre cura para diabetes tipo 1 e 2",5450,100,alimentacao,Alimentação,"diabetes tipo 2",f,,pytrends,"2026-03-28 00:16:57.93117+00","2026-03-28 00:16:57.93117+00"
46871deb-937e-4d15-a2bd-972c8c9126ef,"oq é anemia",2000,44,alimentacao,Alimentação,anemia,f,,pytrends,"2026-09-14 12:25:02.428334+00","2026-09-14 12:25:02.428334+00"
468c8b9b-18c5-4d85-b826-b9d82adf0a98,"terapia de casal online",60,100,saude-mental,"Saúde Mental","terapia online",f,,pytrends,"2026-08-03 10:20:22.01554+00","2026-08-03 10:20:22.01554+00"
469f18a9-20a0-414f-8330-8e1ee688c93a,"ansiedade na adolescência",3450,36,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-03-28 00:08:45.453336+00","2026-03-28 00:08:45.453336+00"
46aea26d-3808-4b99-82bb-e33f1b372a62,"ryeqo endometriose",9999,76,menopausa,Menopausa,endometriose,f,,pytrends,"2026-06-01 11:53:13.432621+00","2026-06-01 11:53:13.432621+00"
47a4aa38-f807-4010-984a-df9cb840ccce,"o que é sepsis",140,92,emergentes,Emergentes,sepsis,t,,pytrends,"2026-09-09 16:18:54.332099+00","2026-09-09 16:18:54.332099+00"
47c6c57b-be95-455e-b014-a4191862f4bb,"endometriose intestinal é grave",2650,92,menopausa,Menopausa,endometriose,f,,pytrends,"2026-05-25 10:26:17.89032+00","2026-05-25 10:26:17.89032+00"
47dde33a-4068-4712-aa2d-83383c42c116,"avc isquêmico e hemorrágico",9999,44,emergentes,Emergentes,avc,f,,pytrends,"2026-09-07 12:14:50.713035+00","2026-09-07 12:14:50.713035+00"
47e31002-22bf-4008-9199-300935a47b89,"how to reduce stress naturally",400,44,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-09-14 12:20:58.303157+00","2026-09-14 12:20:58.303157+00"
4801c985-0435-4adf-b175-56356dd04753,"candidíase vulvovaginal",5750,52,menopausa,Menopausa,candidíase,f,,pytrends,"2026-03-30 08:10:15.11518+00","2026-03-30 08:10:15.11518+00"
48425cb0-8bd6-427b-92a6-cd457b143d81,"fungo candida auris sintomas",9999,68,emergentes,Emergentes,"candida auris",f,,pytrends,"2026-03-28 00:15:45.14077+00","2026-03-28 00:15:45.14077+00"
484905db-ed68-4625-847e-7bb05c451443,"o que é bom para curar anemia rápido",1000,10,alimentacao,Alimentação,anemia,t,,pytrends,"2026-03-27 18:34:47.925931+00","2026-03-23 07:34:29.014009+00"
487bcab3-4ea5-458e-a053-846b0daeb0eb,"banho de assento para candidíase",8050,68,menopausa,Menopausa,candidíase,f,,pytrends,"2026-09-09 16:20:54.165275+00","2026-09-09 16:20:54.165275+00"
48cdf792-3024-4039-be27-6f1068b01c57,"anemia falciforme sintomas",9999,44,alimentacao,Alimentação,anemia,f,,pytrends,"2026-08-03 10:13:48.617137+00","2026-08-03 10:13:48.617137+00"
4902c602-8080-4b81-b3a1-ddcd98519123,"demência frontotemporal fases",6400,84,saude-mental,"Saúde Mental",demência,f,,pytrends,"2026-05-18 10:34:40.611847+00","2026-05-18 10:34:40.611847+00"
49f47623-330c-4823-90cd-32759af9e874,"candidíase masculina sintomas",9999,84,menopausa,Menopausa,candidíase,f,,pytrends,"2026-06-08 11:17:11.627359+00","2026-06-08 11:17:11.627359+00"
4a412cc8-cd78-46b1-ab97-7207e6c3a168,"doença celiaca",9999,100,alimentacao,Alimentação,"doença celíaca",f,,pytrends,"2026-06-01 11:58:05.156423+00","2026-06-01 11:58:05.156423+00"
4a7171d1-c386-415b-8eb9-3447c543a4d8,"micro avc",9999,100,emergentes,Emergentes,avc,f,,pytrends,"2026-06-01 12:01:37.236509+00","2026-06-01 12:01:37.236509+00"
4a73cb31-13cd-463c-8365-a76ec9e3abba,"nova depressão em portugal",9999,84,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-04-27 08:51:07.35017+00","2026-04-27 08:51:07.35017+00"
4a77cb37-48b6-4ed0-a6bd-fe69f566afa0,"candidíase peniana",100,76,menopausa,Menopausa,candidíase,f,,pytrends,"2026-04-27 08:49:37.290811+00","2026-04-27 08:49:37.290811+00"
4aa96ccb-c01c-47bd-b151-66243c9d46e1,"anemia de blackfan-diamond",650,12,alimentacao,Alimentação,anemia,f,,pytrends,"2026-09-14 12:25:02.428334+00","2026-09-14 12:25:02.428334+00"
4b00a609-7761-4d42-9bec-672bf6e393ce,"sepsis neonatal",100,68,emergentes,Emergentes,sepsis,f,,pytrends,"2026-04-06 08:10:10.959529+00","2026-04-06 08:10:10.959529+00"
4bd81b9e-daaa-4f35-9c55-ddfa607a93a5,"avc hemorrágico tratamento",1900,44,emergentes,Emergentes,avc,f,,pytrends,"2026-06-22 12:30:03.994015+00","2026-06-22 12:30:03.994015+00"
4c1c54db-aa12-44f4-bc6f-b494d2e8658d,"endometriose e gravidez",9999,100,menopausa,Menopausa,endometriose,f,,pytrends,"2026-06-01 11:53:13.432621+00","2026-06-01 11:53:13.432621+00"
4c4413de-b689-4722-bf08-e243005581ea,"o poder do jejum intermitente",4100,76,alimentacao,Alimentação,"jejum intermitente",f,,pytrends,"2026-04-06 08:01:54.254993+00","2026-04-06 08:01:54.254993+00"
4c5cddc5-cd54-4f79-a710-210d1fa6482c,"candidíase homem",60,60,menopausa,Menopausa,candidíase,f,,pytrends,"2026-04-20 08:28:23.059885+00","2026-04-20 08:28:23.059885+00"
4cbeac11-d97b-4235-a528-26b7d84eebdc,"ataque de pânico sintomas",80,100,saude-mental,"Saúde Mental",pânico,f,,pytrends,"2026-08-24 07:11:59.266605+00","2026-08-24 07:11:59.266605+00"
4cd76f9d-d695-4f27-b4f4-03069e77eafe,"enxaqueca em ingles",70,52,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-08-17 07:09:05.740764+00","2026-08-17 07:09:05.740764+00"
4cfea157-bf00-4855-8f1b-4f1a27361df7,"enxaqueca oftálmica",9999,84,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-09-09 16:22:51.103277+00","2026-09-09 16:22:51.103277+00"
4d3b56a3-0322-4b72-84bb-10a67cb5df72,"como fazer jejum intermitente para emagrecer",9999,100,alimentacao,Alimentação,"jejum intermitente",t,,pytrends,"2026-09-07 12:13:15.580219+00","2026-09-07 12:13:15.580219+00"
4d4b80e2-b0f4-445a-be0c-4019bae188ff,"sintomas de enxaqueca com aura",9999,100,saude-mental,"Saúde Mental",enxaqueca,t,,pytrends,"2026-09-07 12:08:08.040514+00","2026-09-07 12:08:08.040514+00"
4d88a893-52dc-48ba-8d48-7e8c8cf07959,"diferença entre aneurisma e avc",3800,84,emergentes,Emergentes,avc,t,,pytrends,"2026-06-22 12:30:03.994015+00","2026-06-22 12:30:03.994015+00"
4d895cdb-6885-4543-b942-7e0dcc646121,"anemia severa",250,12,alimentacao,Alimentação,anemia,f,,pytrends,"2026-03-28 00:21:06.900923+00","2026-03-28 00:21:06.900923+00"
4da7bfed-c7e4-4d3f-9348-6cbcdc222758,"calmante para ansiedade",9999,100,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-06-29 11:19:07.268933+00","2026-06-29 11:19:07.268933+00"
4dd67bfe-66d7-412b-b53e-1900cf7266d0,"sickle cell anemia",60,10,alimentacao,Alimentação,anemia,f,,pytrends,"2026-05-18 10:24:15.231759+00","2026-05-18 10:24:15.231759+00"
4dd9a8a0-0cd5-4df8-81b9-4e546aff686c,"o que é diabetes tipo 2",80,84,alimentacao,Alimentação,"diabetes tipo 2",t,,pytrends,"2026-08-17 07:05:59.279615+00","2026-08-17 07:05:59.279615+00"
4e5deb04-bcb9-4421-80e5-b9f8ed01c652,"quais os sintomas de alzheimer",6050,84,saude-mental,"Saúde Mental",alzheimer,t,,pytrends,"2026-04-27 08:56:20.808056+00","2026-04-27 08:56:20.808056+00"
4eb2e9fa-ea63-4013-97fa-28a2757c57bf,"como diminuir a ansiedade rapidamente",9999,84,saude-mental,"Saúde Mental",ansiedade,t,,pytrends,"2026-03-27 18:34:47.925931+00","2026-03-23 07:29:16.489448+00"
4eb71948-92d8-49cd-81b2-24bd01a5f7c0,"o que é anemia perniciosa",9999,60,alimentacao,Alimentação,anemia,t,,pytrends,"2026-08-03 10:13:48.617137+00","2026-08-03 10:13:48.617137+00"
4f21706a-dce5-4419-9e3c-98628d412f96,"depressão pedro 2026",9999,20,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-04-27 08:51:07.35017+00","2026-04-27 08:51:07.35017+00"
4f34ae6a-974a-4dda-b707-9b3daffbb9dc,"enxaqueca lado esquerdo",80,20,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-03-28 00:18:52.271444+00","2026-03-28 00:18:52.271444+00"
4f5845df-eec8-4b76-ba83-bf330d242d05,"vacina contra ansiedade",950,44,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-04-06 08:05:35.66783+00","2026-04-06 08:05:35.66783+00"
4f6c4dc9-902d-48d8-962a-beb9a2f56ff9,"síntomas alzheimer",4500,60,saude-mental,"Saúde Mental",alzheimer,f,,pytrends,"2026-09-14 12:27:54.20848+00","2026-09-14 12:27:54.20848+00"
4f6c9607-a739-486d-83b4-c46bb79ae00a,"enxaqueca de aura",150,36,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-09-14 12:23:46.605277+00","2026-09-14 12:23:46.605277+00"
4f995a5b-c700-4b36-b66e-7527f1ed129e,"endometriose tem cura",9999,100,menopausa,Menopausa,endometriose,f,,pytrends,"2026-08-31 13:15:35.047147+00","2026-08-31 13:15:35.047147+00"
4fc5673c-7b7a-4669-abf9-76d252ed9165,"shear stress",50,52,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-04-27 08:49:59.549531+00","2026-04-27 08:49:59.549531+00"
4fe324ee-7fa7-4285-b530-1daf91e9506a,"grande depressão 1929",70,10,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-05-18 10:33:24.821943+00","2026-05-18 10:33:24.821943+00"
4ffea5bb-6391-4192-9501-8c9f99ed0e64,"melhor antidepressivo para ansiedade",2450,36,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-03-30 07:58:55.195023+00","2026-03-30 07:58:55.195023+00"
502c3fe3-c75d-4a65-9b2b-4d52b21077cf,"sintomas depressão",170,10,saude-mental,"Saúde Mental",depressão,t,,pytrends,"2026-05-25 10:35:52.266418+00","2026-05-25 10:35:52.266418+00"
50a0b965-70c5-45ee-82ea-b3b9f9665be7,"anemia ferropénica",120,10,alimentacao,Alimentação,anemia,f,,pytrends,"2026-03-28 00:21:06.900923+00","2026-03-28 00:21:06.900923+00"
50d4de82-b86a-47af-a04e-bc4950402505,"refluxo gastroesofágico pode matar",9999,92,alimentacao,Alimentação,"refluxo gastroesofágico",f,,pytrends,"2026-04-06 08:09:17.317989+00","2026-04-06 08:09:17.317989+00"
50f39270-3ffd-4c5b-b52f-b5eb78501688,"jejum intermitente de 14h emagrece quantos quilos",9999,76,alimentacao,Alimentação,"jejum intermitente",f,,pytrends,"2026-04-20 08:37:28.949108+00","2026-04-20 08:37:28.949108+00"
50ff8626-3400-4d2d-974b-7e1faa4d480d,"dieta mediterrânica receitas",9999,100,alimentacao,Alimentação,"dieta mediterrânica",f,,pytrends,"2026-06-08 11:21:21.488856+00","2026-06-08 11:21:21.488856+00"
513d7b53-10cf-4c8b-8032-022d22b0f80a,"profilaxia enxaqueca",9650,60,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-05-04 08:53:54.915162+00","2026-05-04 08:53:54.915162+00"
51694365-f604-418d-b64c-1ecd00f5e298,"o que são ultraprocessados",150,100,alimentacao,Alimentação,ultraprocessados,t,,pytrends,"2026-08-17 07:11:31.632931+00","2026-08-17 07:11:31.632931+00"
5231484b-0a91-4b86-8c24-0d420cef3a5e,"anemia em ingles",80,10,alimentacao,Alimentação,anemia,f,,pytrends,"2026-09-14 12:25:02.428334+00","2026-09-14 12:25:02.428334+00"
526d05fd-cf1c-4b4b-b727-51c24db23fb6,"calmantes para ansiedade e nervosismo",9999,84,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-08-24 07:08:35.691643+00","2026-08-24 07:08:35.691643+00"
52fd4a80-e99a-49c5-9a01-fe4c304622af,"menos foco mais ansiedade letra",9999,84,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-09-09 16:20:00.970958+00","2026-09-09 16:20:00.970958+00"
530831db-fb94-42c8-9d78-0250d71670b5,"enxaqueca abdominal",9999,84,saude-mental,"Saúde Mental",enxaqueca,f,,pytrends,"2026-09-14 12:23:46.605277+00","2026-09-14 12:23:46.605277+00"
5336cf52-a98d-446c-a65b-d0e725f3dbfa,"anemia de fanconi",130,52,alimentacao,Alimentação,anemia,f,,pytrends,"2026-09-09 16:24:05.190877+00","2026-09-09 16:24:05.190877+00"
5344362f-7ac9-45c1-b660-d16887ae3123,"lúpus sintomas iniciais",9999,100,emergentes,Emergentes,lúpus,f,,pytrends,"2026-04-06 08:12:58.949254+00","2026-04-06 08:12:58.949254+00"
53c3ce8b-abb8-43ad-9b3a-98ba2b91793f,"primeiros sinais de alzheimer",9999,84,saude-mental,"Saúde Mental",alzheimer,f,,pytrends,"2026-09-07 12:12:12.820036+00","2026-09-07 12:12:12.820036+00"
541465d1-8a57-41cd-a94b-29e72d99be88,"ansiedade de separação bebe",1550,68,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-05-04 08:51:49.339065+00","2026-05-04 08:51:49.339065+00"
542ad92d-15bb-4d3c-a509-48c38c9eed10,"jejum intermitente beneficios",9999,84,alimentacao,Alimentação,"jejum intermitente",f,,pytrends,"2026-05-18 10:35:12.70582+00","2026-05-18 10:35:12.70582+00"
5453dc1f-b23b-4d44-a67d-84bb8b13febf,"o que tomar para enxaqueca",9999,100,saude-mental,"Saúde Mental",enxaqueca,t,,pytrends,"2026-08-17 07:09:05.740764+00","2026-08-17 07:09:05.740764+00"
5496b6e7-f89d-4c27-957c-4e8ebed467bc,"post sepsis syndrome",9150,76,emergentes,Emergentes,sepsis,f,,pytrends,"2026-08-17 07:05:05.973794+00","2026-08-17 07:05:05.973794+00"
54995339-27ee-4dc2-ae6b-74e659ee95fc,"como ajudar uma pessoa com depressão",9999,76,saude-mental,"Saúde Mental",depressão,t,,pytrends,"2026-05-25 10:35:52.266418+00","2026-05-25 10:35:52.266418+00"
54cbfe12-4ddd-4f5d-a0fd-2f27bb7de926,"walmart near me",9999,84,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-03-27 18:34:47.925931+00","2026-03-23 07:41:28.797561+00"
552e459b-ed49-4e29-902e-cd8c9bc36026,"legumes para anemia",9999,76,alimentacao,Alimentação,anemia,f,,pytrends,"2026-03-30 08:09:53.80659+00","2026-03-30 08:09:53.80659+00"
55462f31-7a65-41f5-8c68-a8ad7a40746e,"medicamento para ansiedade",70,44,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-05-04 08:51:49.339065+00","2026-05-04 08:51:49.339065+00"
55570ea4-c075-47cb-924c-181ecaf7311b,leucemia,90,10,alimentacao,Alimentação,anemia,f,,pytrends,"2026-03-30 08:09:53.80659+00","2026-03-30 08:09:53.80659+00"
55680ac1-6048-404f-bbcc-7e784ed5a040,"sintomas de colesterol alto",80,92,alimentacao,Alimentação,"colesterol alto",t,,pytrends,"2026-09-07 12:17:47.656773+00","2026-09-07 12:17:47.656773+00"
5628626d-7734-4db0-bf5d-9147fe15efdc,"pânico no lago",8950,92,saude-mental,"Saúde Mental",pânico,f,,pytrends,"2026-09-09 16:23:22.829763+00","2026-09-09 16:23:22.829763+00"
5658ce8d-8507-476f-9474-3406902afe3d,"sepsis symptome",9999,100,emergentes,Emergentes,sepsis,f,,pytrends,"2026-09-07 12:04:10.289494+00","2026-09-07 12:04:10.289494+00"
565d072c-9d6f-4e6c-90d4-f1cca13f390c,"heloisa perisse avc",3850,68,emergentes,Emergentes,avc,f,,pytrends,"2026-08-03 10:21:17.267746+00","2026-08-03 10:21:17.267746+00"
56eced37-adb6-4775-a85e-04351fd749e4,"no stress just vibes",9999,92,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-08-17 07:06:21.376046+00","2026-08-17 07:06:21.376046+00"
570fcf87-2dbb-4fa8-b881-da86ac351a20,"crise de ansiedade o que fazer",9999,84,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-04-06 08:05:35.66783+00","2026-04-06 08:05:35.66783+00"
571589aa-69b8-4cb5-8dbf-0d1779ae8b1c,"sintomas de refluxo gastroesofágico",110,100,alimentacao,Alimentação,"refluxo gastroesofágico",t,,pytrends,"2026-08-24 07:20:15.923354+00","2026-08-24 07:20:15.923354+00"
571eeece-f0e7-4561-9dfe-ce1681e56135,"nininho vaz maia depressão",9999,100,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-06-08 11:23:00.087635+00","2026-06-08 11:23:00.087635+00"
57426088-343b-4e75-93be-af66923c7f56,"avc 2026",50,36,emergentes,Emergentes,avc,f,,pytrends,"2026-06-29 11:24:57.234384+00","2026-06-29 11:24:57.234384+00"
576dc569-85a6-424a-ab0d-379ef24e5e7a,"suicídio sem dor",80,84,saude-mental,"Saúde Mental",suicídio,f,,pytrends,"2026-06-08 11:15:20.018725+00","2026-06-08 11:15:20.018725+00"
578a78f4-fdf1-428e-9182-ca026fd8ec7d,"dieta mediterrânica tavira",800,92,alimentacao,Alimentação,"dieta mediterrânica",f,,pytrends,"2026-09-09 16:31:44.003258+00","2026-09-09 16:31:44.003258+00"
578fb97d-bbde-4188-92ee-978391a4461a,"burnout sintomas",40,10,saude-mental,"Saúde Mental",burnout,f,,pytrends,"2026-06-08 11:21:10.509932+00","2026-06-08 11:21:10.509932+00"
579dd3d5-264b-4f85-840a-ae2fd0780f9d,"dia mundial da doença de alzheimer",3850,68,saude-mental,"Saúde Mental",alzheimer,f,,pytrends,"2026-09-09 16:26:53.010718+00","2026-09-09 16:26:53.010718+00"
57cbfadc-ff42-4279-8194-dd23e94a9d9d,"doença celíaca o que não pode comer",9999,100,alimentacao,Alimentação,"doença celíaca",f,,pytrends,"2026-05-18 10:28:39.627717+00","2026-05-18 10:28:39.627717+00"
57ce9f73-097e-4c43-8519-81068462a4e6,"candidíase na boca fotos",9999,76,menopausa,Menopausa,candidíase,f,,pytrends,"2026-06-29 11:19:59.62961+00","2026-06-29 11:19:59.62961+00"
